"Sample_ID","Series","Pos","Type","Quality","Depth","Percent_Methylated","UnMethylated","Methylated","No_call"
"103596","Rapid-CNS",131265184,"5hmC",750,4,0,3,0,0
"103596","Rapid-CNS",131265193,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265205,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265208,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265214,"5hmC",750,4,0,3,0,0
"103596","Rapid-CNS",131265228,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265231,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265236,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265239,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265246,"5hmC",750,4,0,3,0,1
"103596","Rapid-CNS",131265254,"5hmC",750,4,0,3,0,0
"103596","Rapid-CNS",131265272,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265275,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265278,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265281,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265294,"5hmC",750,4,0,3,0,0
"103596","Rapid-CNS",131265297,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265302,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265306,"5hmC",750,4,0,3,0,0
"103596","Rapid-CNS",131265310,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265321,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265330,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265337,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265348,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265354,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265356,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265358,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265363,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265369,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265375,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265377,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265379,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265404,"5hmC",1000,5,0,5,0,0
"103596","Rapid-CNS",131265410,"5hmC",1000,5,0,5,0,0
"103596","Rapid-CNS",131265415,"5hmC",800,5,0,4,0,1
"103596","Rapid-CNS",131265427,"5hmC",800,5,0,4,0,0
"103596","Rapid-CNS",131265434,"5hmC",1000,5,0,5,0,0
"103596","Rapid-CNS",131265437,"5hmC",1000,5,0,5,0,0
"103596","Rapid-CNS",131265446,"5hmC",800,5,0,4,0,1
"103596","Rapid-CNS",131265455,"5hmC",1000,5,0,5,0,0
"103596","Rapid-CNS",131265461,"5hmC",1000,5,0,5,0,0
"103596","Rapid-CNS",131265467,"5hmC",1000,5,0,5,0,0
"103596","Rapid-CNS",131265469,"5hmC",1000,5,20,4,1,0
"103596","Rapid-CNS",131265474,"5hmC",1000,5,0,5,0,0
"103596","Rapid-CNS",131265493,"5hmC",1000,5,20,4,1,0
"103596","Rapid-CNS",131265495,"5hmC",600,5,0,3,0,2
"103596","Rapid-CNS",131265506,"5hmC",1000,5,0,5,0,0
"103596","Rapid-CNS",131265513,"5hmC",800,5,0,4,0,1
"103596","Rapid-CNS",131265518,"5hmC",1000,5,0,5,0,0
"103596","Rapid-CNS",131265521,"5hmC",1000,6,0,6,0,0
"103596","Rapid-CNS",131265525,"5hmC",1000,6,0,6,0,0
"103596","Rapid-CNS",131265535,"5hmC",1000,6,0,6,0,0
"103596","Rapid-CNS",131265537,"5hmC",833,6,0,5,0,0
"103596","Rapid-CNS",131265542,"5hmC",1000,6,0,6,0,0
"103596","Rapid-CNS",131265547,"5hmC",1000,6,0,6,0,0
"103596","Rapid-CNS",131265553,"5hmC",1000,6,0,6,0,0
"103596","Rapid-CNS",131265574,"5hmC",1000,6,0,6,0,0
"103596","Rapid-CNS",131265579,"5hmC",1000,6,0,6,0,0
"103596","Rapid-CNS",131265585,"5hmC",1000,6,0,6,0,0
"103596","Rapid-CNS",131265595,"5hmC",833,6,0,5,0,0
"103596","Rapid-CNS",131265608,"5hmC",1000,6,16.67,5,1,0
"103596","Rapid-CNS",131265613,"5hmC",833,6,0,5,0,1
"103596","Rapid-CNS",131265625,"5hmC",1000,6,16.67,5,1,0
"103596","Rapid-CNS",131265641,"5hmC",1000,5,0,5,0,0
"103596","Rapid-CNS",131265652,"5hmC",1000,5,0,5,0,0
"103596","Rapid-CNS",131265655,"5hmC",800,5,0,4,0,1
"103596","Rapid-CNS",131265658,"5hmC",800,5,0,4,0,0
"103596","Rapid-CNS",131265670,"5hmC",1000,5,0,5,0,0
"103596","Rapid-CNS",131265691,"5hmC",800,5,0,4,0,0
"103596","Rapid-CNS",131265695,"5hmC",1000,5,0,5,0,0
"103596","Rapid-CNS",131265708,"5hmC",800,5,0,4,0,1
"103596","Rapid-CNS",131265746,"5hmC",1000,5,0,5,0,0
"103596","Rapid-CNS",131265773,"5hmC",1000,5,0,5,0,0
"103596","Rapid-CNS",131265795,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265802,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265809,"5hmC",750,4,0,3,0,0
"103596","Rapid-CNS",131265851,"5hmC",500,4,0,2,0,0
"103596","Rapid-CNS",131265858,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265897,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265932,"5hmC",1000,4,0,4,0,0
"103596","Rapid-CNS",131265934,"5hmC",500,4,0,2,0,0
"103596","Rapid-CNS",131266093,"5hmC",1000,4,0,4,0,0
"103850","Rapid-CNS",131264785,"5hmC",500,2,0,1,0,0
"103850","Rapid-CNS",131264819,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131264839,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131264845,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131264876,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131264926,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131264948,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131264950,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131264955,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131264964,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131264970,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131264975,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131264985,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265001,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265005,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265008,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265015,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265022,"5hmC",0,2,NA,0,0,0
"103850","Rapid-CNS",131265024,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265026,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265042,"5hmC",500,2,0,1,0,0
"103850","Rapid-CNS",131265048,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265058,"5hmC",500,2,0,1,0,0
"103850","Rapid-CNS",131265066,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265070,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265072,"5hmC",500,2,0,1,0,0
"103850","Rapid-CNS",131265100,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265136,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265151,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265154,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265158,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265168,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265172,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265184,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265193,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265205,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265208,"5hmC",500,2,0,1,0,1
"103850","Rapid-CNS",131265214,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265228,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265231,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265236,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265239,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265246,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265254,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265272,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265275,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265278,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265281,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265294,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265297,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265302,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265306,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265310,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265321,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265330,"5hmC",500,2,0,1,0,0
"103850","Rapid-CNS",131265337,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265348,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265354,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265356,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265358,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265363,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265369,"5hmC",500,2,0,1,0,0
"103850","Rapid-CNS",131265375,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265377,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265379,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265404,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265410,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265415,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265427,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265434,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265437,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265446,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265455,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265461,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265467,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265469,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265474,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265493,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265495,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265506,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265513,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265518,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265521,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265525,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265535,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265537,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265542,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265547,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265553,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265574,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265579,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265585,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265595,"5hmC",500,2,0,1,0,0
"103850","Rapid-CNS",131265608,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265613,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265625,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265641,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265652,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265655,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265658,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265670,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265691,"5hmC",500,2,0,1,0,0
"103850","Rapid-CNS",131265695,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265708,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265746,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265773,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265795,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265802,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265809,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265851,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265858,"5hmC",0,2,NA,0,0,0
"103850","Rapid-CNS",131265897,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265932,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131265934,"5hmC",1000,2,0,2,0,0
"103850","Rapid-CNS",131266093,"5hmC",1000,2,0,2,0,0
"127068","Rapid-CNS",131264785,"5hmC",920,25,0,23,0,0
"127068","Rapid-CNS",131264819,"5hmC",920,25,4.35,22,1,1
"127068","Rapid-CNS",131264839,"5hmC",920,25,0,23,0,1
"127068","Rapid-CNS",131264845,"5hmC",920,25,4.35,22,1,2
"127068","Rapid-CNS",131264876,"5hmC",960,25,0,24,0,1
"127068","Rapid-CNS",131264926,"5hmC",800,25,0,20,0,1
"127068","Rapid-CNS",131264948,"5hmC",880,25,0,22,0,0
"127068","Rapid-CNS",131264950,"5hmC",1000,25,0,25,0,0
"127068","Rapid-CNS",131264955,"5hmC",760,25,0,19,0,1
"127068","Rapid-CNS",131264964,"5hmC",920,25,0,23,0,1
"127068","Rapid-CNS",131264970,"5hmC",960,25,4.17,23,1,0
"127068","Rapid-CNS",131264975,"5hmC",1000,25,0,25,0,0
"127068","Rapid-CNS",131264985,"5hmC",920,25,0,23,0,0
"127068","Rapid-CNS",131265001,"5hmC",840,25,0,21,0,1
"127068","Rapid-CNS",131265005,"5hmC",1000,25,0,25,0,0
"127068","Rapid-CNS",131265008,"5hmC",960,25,4.17,23,1,0
"127068","Rapid-CNS",131265015,"5hmC",920,25,0,23,0,0
"127068","Rapid-CNS",131265022,"5hmC",960,25,0,24,0,0
"127068","Rapid-CNS",131265024,"5hmC",1000,25,0,25,0,0
"127068","Rapid-CNS",131265026,"5hmC",1000,25,0,25,0,0
"127068","Rapid-CNS",131265042,"5hmC",1000,25,0,25,0,0
"127068","Rapid-CNS",131265048,"5hmC",1000,25,0,25,0,0
"127068","Rapid-CNS",131265058,"5hmC",1000,25,0,25,0,0
"127068","Rapid-CNS",131265066,"5hmC",1000,24,4.17,23,1,0
"127068","Rapid-CNS",131265070,"5hmC",958,24,0,23,0,0
"127068","Rapid-CNS",131265072,"5hmC",916,24,0,22,0,0
"127068","Rapid-CNS",131265100,"5hmC",916,24,0,22,0,0
"127068","Rapid-CNS",131265136,"5hmC",958,24,0,23,0,0
"127068","Rapid-CNS",131265151,"5hmC",1000,24,4.17,23,1,0
"127068","Rapid-CNS",131265154,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265158,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265168,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265172,"5hmC",875,24,0,21,0,1
"127068","Rapid-CNS",131265184,"5hmC",869,23,0,20,0,0
"127068","Rapid-CNS",131265193,"5hmC",1000,23,0,23,0,0
"127068","Rapid-CNS",131265205,"5hmC",913,23,0,21,0,0
"127068","Rapid-CNS",131265208,"5hmC",956,23,0,22,0,0
"127068","Rapid-CNS",131265214,"5hmC",913,23,4.76,20,1,0
"127068","Rapid-CNS",131265228,"5hmC",956,23,0,22,0,0
"127068","Rapid-CNS",131265231,"5hmC",869,23,0,20,0,0
"127068","Rapid-CNS",131265236,"5hmC",1000,23,0,23,0,0
"127068","Rapid-CNS",131265239,"5hmC",1000,23,0,23,0,0
"127068","Rapid-CNS",131265246,"5hmC",1000,23,0,23,0,0
"127068","Rapid-CNS",131265254,"5hmC",956,23,9.09,20,2,1
"127068","Rapid-CNS",131265272,"5hmC",913,23,0,21,0,1
"127068","Rapid-CNS",131265275,"5hmC",1000,23,0,23,0,0
"127068","Rapid-CNS",131265278,"5hmC",1000,23,0,23,0,0
"127068","Rapid-CNS",131265281,"5hmC",1000,23,0,23,0,0
"127068","Rapid-CNS",131265294,"5hmC",956,23,0,22,0,0
"127068","Rapid-CNS",131265297,"5hmC",1000,23,0,23,0,0
"127068","Rapid-CNS",131265302,"5hmC",1000,23,0,23,0,0
"127068","Rapid-CNS",131265306,"5hmC",956,23,0,22,0,0
"127068","Rapid-CNS",131265310,"5hmC",1000,23,0,23,0,0
"127068","Rapid-CNS",131265321,"5hmC",956,23,0,22,0,1
"127068","Rapid-CNS",131265330,"5hmC",739,23,0,17,0,0
"127068","Rapid-CNS",131265337,"5hmC",1000,23,4.35,22,1,0
"127068","Rapid-CNS",131265348,"5hmC",869,23,0,20,0,2
"127068","Rapid-CNS",131265354,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265356,"5hmC",958,24,0,23,0,0
"127068","Rapid-CNS",131265358,"5hmC",958,24,0,23,0,0
"127068","Rapid-CNS",131265363,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265369,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265375,"5hmC",916,24,0,22,0,2
"127068","Rapid-CNS",131265377,"5hmC",958,24,0,23,0,0
"127068","Rapid-CNS",131265379,"5hmC",916,24,0,22,0,0
"127068","Rapid-CNS",131265404,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265410,"5hmC",958,24,0,23,0,1
"127068","Rapid-CNS",131265415,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265427,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265434,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265437,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265446,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265455,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265461,"5hmC",958,24,8.7,21,2,1
"127068","Rapid-CNS",131265467,"5hmC",958,24,0,23,0,0
"127068","Rapid-CNS",131265469,"5hmC",958,24,0,23,0,1
"127068","Rapid-CNS",131265474,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265493,"5hmC",958,24,0,23,0,0
"127068","Rapid-CNS",131265495,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265506,"5hmC",916,24,0,22,0,2
"127068","Rapid-CNS",131265513,"5hmC",958,24,4.35,22,1,1
"127068","Rapid-CNS",131265518,"5hmC",958,24,0,23,0,1
"127068","Rapid-CNS",131265521,"5hmC",958,24,0,23,0,1
"127068","Rapid-CNS",131265525,"5hmC",1000,24,4.17,23,1,0
"127068","Rapid-CNS",131265535,"5hmC",958,24,0,23,0,0
"127068","Rapid-CNS",131265537,"5hmC",916,24,4.55,21,1,0
"127068","Rapid-CNS",131265542,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265547,"5hmC",1000,24,4.17,23,1,0
"127068","Rapid-CNS",131265553,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265574,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265579,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265585,"5hmC",916,24,0,22,0,0
"127068","Rapid-CNS",131265595,"5hmC",875,24,0,21,0,1
"127068","Rapid-CNS",131265608,"5hmC",958,24,0,23,0,1
"127068","Rapid-CNS",131265613,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265625,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265641,"5hmC",1000,24,0,24,0,0
"127068","Rapid-CNS",131265652,"5hmC",958,24,0,23,0,0
"127068","Rapid-CNS",131265655,"5hmC",1000,24,8.33,22,2,0
"127068","Rapid-CNS",131265658,"5hmC",791,24,10.53,17,2,1
"127068","Rapid-CNS",131265670,"5hmC",958,24,4.35,22,1,0
"127068","Rapid-CNS",131265691,"5hmC",916,24,0,22,0,0
"127068","Rapid-CNS",131265695,"5hmC",958,24,0,23,0,0
"127068","Rapid-CNS",131265708,"5hmC",958,24,4.35,22,1,0
"127068","Rapid-CNS",131265746,"5hmC",916,24,0,22,0,1
"127068","Rapid-CNS",131265773,"5hmC",916,24,0,22,0,1
"127068","Rapid-CNS",131265795,"5hmC",916,24,0,22,0,2
"127068","Rapid-CNS",131265802,"5hmC",875,24,0,21,0,0
"127068","Rapid-CNS",131265809,"5hmC",916,24,4.55,21,1,1
"127068","Rapid-CNS",131265851,"5hmC",875,24,0,21,0,0
"127068","Rapid-CNS",131265858,"5hmC",875,24,0,21,0,0
"127068","Rapid-CNS",131265897,"5hmC",1000,23,0,23,0,0
"127068","Rapid-CNS",131265932,"5hmC",956,23,0,22,0,0
"127068","Rapid-CNS",131265934,"5hmC",956,23,0,22,0,0
"127068","Rapid-CNS",131266093,"5hmC",956,23,0,22,0,0
"127160","Rapid-CNS",131264785,"5hmC",789,19,0,15,0,0
"127160","Rapid-CNS",131264819,"5hmC",1000,19,5.26,18,1,0
"127160","Rapid-CNS",131264839,"5hmC",894,19,11.76,15,2,0
"127160","Rapid-CNS",131264845,"5hmC",736,19,0,14,0,2
"127160","Rapid-CNS",131264876,"5hmC",947,19,5.56,17,1,0
"127160","Rapid-CNS",131264926,"5hmC",894,19,0,17,0,0
"127160","Rapid-CNS",131264948,"5hmC",842,19,0,16,0,0
"127160","Rapid-CNS",131264950,"5hmC",894,19,0,17,0,0
"127160","Rapid-CNS",131264955,"5hmC",842,19,6.25,15,1,0
"127160","Rapid-CNS",131264964,"5hmC",947,19,5.56,17,1,1
"127160","Rapid-CNS",131264970,"5hmC",1000,19,0,19,0,0
"127160","Rapid-CNS",131264975,"5hmC",947,19,0,18,0,0
"127160","Rapid-CNS",131264985,"5hmC",842,19,0,16,0,0
"127160","Rapid-CNS",131265001,"5hmC",894,19,0,17,0,0
"127160","Rapid-CNS",131265005,"5hmC",947,19,0,18,0,0
"127160","Rapid-CNS",131265008,"5hmC",947,19,0,18,0,1
"127160","Rapid-CNS",131265015,"5hmC",1000,19,0,19,0,0
"127160","Rapid-CNS",131265022,"5hmC",1000,19,0,19,0,0
"127160","Rapid-CNS",131265024,"5hmC",947,19,0,18,0,1
"127160","Rapid-CNS",131265026,"5hmC",947,19,0,18,0,1
"127160","Rapid-CNS",131265042,"5hmC",941,17,0,16,0,0
"127160","Rapid-CNS",131265048,"5hmC",941,17,0,16,0,0
"127160","Rapid-CNS",131265058,"5hmC",1000,17,0,17,0,0
"127160","Rapid-CNS",131265066,"5hmC",1000,17,0,17,0,0
"127160","Rapid-CNS",131265070,"5hmC",1000,17,0,17,0,0
"127160","Rapid-CNS",131265072,"5hmC",941,17,0,16,0,1
"127160","Rapid-CNS",131265100,"5hmC",941,17,0,16,0,0
"127160","Rapid-CNS",131265136,"5hmC",1000,17,0,17,0,0
"127160","Rapid-CNS",131265151,"5hmC",1000,17,0,17,0,0
"127160","Rapid-CNS",131265154,"5hmC",1000,17,0,17,0,0
"127160","Rapid-CNS",131265158,"5hmC",1000,17,0,17,0,0
"127160","Rapid-CNS",131265168,"5hmC",1000,17,0,17,0,0
"127160","Rapid-CNS",131265172,"5hmC",941,17,0,16,0,0
"127160","Rapid-CNS",131265184,"5hmC",941,17,0,16,0,0
"127160","Rapid-CNS",131265193,"5hmC",882,17,0,15,0,0
"127160","Rapid-CNS",131265205,"5hmC",1000,17,0,17,0,0
"127160","Rapid-CNS",131265208,"5hmC",1000,17,0,17,0,0
"127160","Rapid-CNS",131265214,"5hmC",1000,17,0,17,0,0
"127160","Rapid-CNS",131265228,"5hmC",941,17,0,16,0,0
"127160","Rapid-CNS",131265231,"5hmC",937,16,0,15,0,0
"127160","Rapid-CNS",131265236,"5hmC",1000,16,0,16,0,0
"127160","Rapid-CNS",131265239,"5hmC",1000,16,0,16,0,0
"127160","Rapid-CNS",131265246,"5hmC",1000,16,0,16,0,0
